timestamp,eventType,contentId,personId,sessionId,userAgent,userRegion,userCountry
1464953368,VIEW,a36,-3.23E+18,-3.96E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464953057,VIEW,a43,5.00E+18,-2.78E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36",SP,BR
1464950699,VIEW,a30,2.69E+17,-4.42E+18,,,
1464953236,VIEW,a54,-4.16E+18,2.23E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",SP,BR
1464950760,VIEW,a38,7.95E+18,5.44E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR
1464953369,VIEW,a13,-3.23E+18,-3.96E+18,,,
1464952171,LIKE,a66,-1.58E+18,2.76E+18,,,
1464951828,VIEW,a31,5.47E+18,-5.60E+18,,,
1464952595,VIEW,a46,-6.53E+18,2.11E+17,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464952858,VIEW,a19,1.90E+18,2.49E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",SP,BR
1464950700,VIEW,a56,2.69E+17,-4.42E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464952003,VIEW,a66,-3.00E+17,-8.02E+18,,,
1464953080,VIEW,a18,8.52E+18,8.84E+18,,,
1464952860,VIEW,a70,2.35E+18,8.33E+18,,,
1464952989,VIEW,a30,-7.52E+18,-6.35E+18,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464952691,VIEW,a34,5.00E+18,-2.78E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36",SP,BR
1464953080,VIEW,a59,8.52E+18,8.84E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36",SP,BR
1464953238,VIEW,a5,-8.13E+18,-5.26E+18,,,
1464951498,VIEW,a41,6.03E+18,2.74E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464952556,VIEW,a36,3.61E+18,5.95E+18,,,
1464953350,VIEW,a29,6.93E+17,5.77E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464951823,VIEW,a45,2.32E+18,-1.56E+17,,,
1464950785,VIEW,a45,3.26E+18,6.89E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464952064,VIEW,a67,-1.58E+18,2.76E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) SmartCanvas/0.1.0 Chrome/49.0.2623.75 Electron/0.37.2 Safari/537.36",SP,BR
1464952469,VIEW,a49,-2.59E+18,5.50E+18,,,
1464952028,VIEW,a69,5.47E+18,-5.60E+18,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464953139,VIEW,a5,5.00E+18,-2.78E+18,,,
1464952860,VIEW,a60,2.35E+18,8.33E+18,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464951485,VIEW,a29,7.95E+18,5.44E+18,,,
1464950759,VIEW,a44,7.95E+18,5.44E+18,,,
1464953018,VIEW,a59,-8.67E+18,7.85E+18,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:46.0) Gecko/20100101 Firefox/46.0,SP,BR
1462354005,VIEW,a33,4.67E+18,-7.44E+18,Android - Native Mobile App,SP,BR
1464799592,VIEW,a63,3.61E+18,-1.04E+18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464801376,VIEW,a43,7.39E+18,3.70E+18,,,
1464801290,VIEW,a65,7.99E+18,-1.65E+18,,,
1464799619,VIEW,a49,3.61E+18,-1.04E+18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464801814,BOOKMARK,a34,-6.07E+18,-8.27E+18,,,
1464801772,VIEW,a45,4.90E+17,6.75E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464801227,VIEW,a65,2.42E+18,5.25E+18,,,
1464801293,VIEW,a36,8.70E+18,4.93E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464799776,VIEW,a43,8.66E+18,5.32E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464800925,VIEW,a41,-1.13E+18,2.94E+17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464800973,VIEW,a55,-2.63E+18,6.50E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",GA,US
1464800461,VIEW,a49,-2.63E+18,6.50E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",GA,US
1464800656,VIEW,a32,-2.63E+18,6.50E+18,,,
1464800656,VIEW,a8,-2.63E+18,6.50E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",GA,US
1464801818,VIEW,a50,-1.84E+18,6.93E+18,,,
1464800973,VIEW,a27,-2.63E+18,6.50E+18,,,
1464800935,VIEW,a47,-2.63E+18,6.50E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",GA,US
1464800809,VIEW,a14,8.70E+18,4.93E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464800648,COMMENT CREATED,a24,-2.63E+18,6.50E+18,,,
1464800926,VIEW,a54,-1.13E+18,2.94E+17,,,
1464801289,VIEW,a18,7.99E+18,-1.65E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464802052,VIEW,a61,-5.35E+17,-8.52E+17,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",MG,BR
1464799596,VIEW,a66,3.61E+18,-1.04E+18,,,
1464799619,VIEW,a21,3.61E+18,-1.04E+18,,,
1464801722,VIEW,a19,4.90E+17,6.75E+18,,,
1464800717,VIEW,a14,-2.63E+18,6.50E+18,,,
1464801659,VIEW,a11,3.38E+18,3.26E+17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464801102,VIEW,a63,-2.63E+18,6.50E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",GA,US
1464801226,VIEW,a68,2.42E+18,5.25E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",NJ,US
1464801845,VIEW,a66,-1.84E+18,6.93E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",MG,BR
1464801011,VIEW,a56,8.70E+18,4.93E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1464800717,VIEW,a41,-2.63E+18,6.50E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",GA,US
1464801839,VIEW,a32,-5.35E+17,-8.52E+17,,,
1464800809,VIEW,a42,8.70E+18,4.93E+18,,,
1464801815,LIKE,a8,-6.07E+18,-8.27E+18,,,
1464800936,VIEW,a56,-2.63E+18,6.50E+18,,,
1464801293,VIEW,a32,8.70E+18,4.93E+18,,,
1464801144,VIEW,a35,-2.63E+18,6.50E+18,,,
1464801144,VIEW,a19,-2.63E+18,6.50E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",GA,US
1464800649,FOLLOW,a1,-2.63E+18,6.50E+18,,,
1464800461,VIEW,a70,-2.63E+18,6.50E+18,,,
1464801660,VIEW,a46,3.38E+18,3.26E+17,,,
1464801011,VIEW,a27,8.70E+18,4.93E+18,,,
1464801376,VIEW,a59,7.39E+18,3.70E+18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.63 Safari/537.36",SP,BR
1462787254,VIEW,a55,3.61E+18,-4.76E+18,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",SP,BR
1462787072,VIEW,a62,3.61E+18,-4.76E+18,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",SP,BR
1462787085,VIEW,a60,3.61E+18,-4.76E+18,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",SP,BR
1462787229,VIEW,a18,3.61E+18,-4.76E+18,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",SP,BR
1462787760,VIEW,a8,3.61E+18,-4.76E+18,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",SP,BR
1462787556,VIEW,a4,3.61E+18,-4.76E+18,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",SP,BR
1462787246,VIEW,a12,3.61E+18,-4.76E+18,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",SP,BR
1462787236,VIEW,a6,3.61E+18,-4.76E+18,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",SP,BR
1462787148,VIEW,a5,3.61E+18,-4.76E+18,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",SP,BR
1462787588,VIEW,a59,3.61E+18,-4.76E+18,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",SP,BR
1462787125,VIEW,a11,3.61E+18,-4.76E+18,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",SP,BR
1462787108,VIEW,a33,3.61E+18,-4.76E+18,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",SP,BR
1462786224,VIEW,a48,3.61E+18,-4.76E+18,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36",SP,BR
1459733444,VIEW,a3,-8.02E+18,-7.33E+18,Android - Native Mobile App,SP,BR
1459733450,LIKE,a61,-8.02E+18,-7.33E+18,,,
1459731958,VIEW,a29,-1.03E+18,-1.43E+18,Android - Native Mobile App,NY,US
1459733448,VIEW,a6,-8.02E+18,-7.33E+18,Android - Native Mobile App,SP,BR
1459584753,VIEW,a49,3.58E+18,6.00E+17,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",49,KR
1459584763,BOOKMARK,a61,3.58E+18,6.00E+17,,,
1459584762,LIKE,a2,3.58E+18,6.00E+17,,,
1466542611,VIEW,a9,5.71E+18,9.14E+18,,,
1466543935,VIEW,a64,4.31E+18,-4.35E+18,,,
1466543833,VIEW,a9,4.31E+18,-4.35E+18,,,
1466543890,VIEW,a56,6.95E+18,-4.53E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.24 Safari/537.36",MG,BR
1466544384,VIEW,a34,6.53E+18,6.99E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",SP,BR
1466543918,VIEW,a66,4.31E+18,-4.35E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/50.0.2661.102 Chrome/50.0.2661.102 Safari/537.36",SP,BR
1466543095,VIEW,a40,3.64E+18,3.37E+17,,,
1466544385,VIEW,a21,6.53E+18,6.99E+18,,,
1466542812,VIEW,a65,-2.77E+18,-6.56E+18,Android - Native Mobile App,SP,BR
1466543942,VIEW,a26,4.31E+18,-4.35E+18,,,
1466543127,VIEW,a18,3.64E+18,3.37E+17,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",TX,US
1466542611,VIEW,a49,5.71E+18,9.14E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",SP,BR
1466543925,VIEW,a38,4.31E+18,-4.35E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/50.0.2661.102 Chrome/50.0.2661.102 Safari/537.36",SP,BR
1466542778,VIEW,a47,-2.77E+18,-6.56E+18,,,
1466543889,VIEW,a6,6.95E+18,-4.53E+18,,,
1466544207,VIEW,a44,-1.29E+18,6.53E+18,,,
1466544207,VIEW,a52,-1.29E+18,6.53E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",SP,BR
1466542779,VIEW,a17,-2.77E+18,-6.56E+18,Android - Native Mobile App,SP,BR
1466543815,VIEW,a31,4.31E+18,-4.35E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/50.0.2661.102 Chrome/50.0.2661.102 Safari/537.36",SP,BR
1466543094,VIEW,a41,3.64E+18,3.37E+17,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",TX,US
1466543128,VIEW,a47,3.64E+18,3.37E+17,,,
1461670093,VIEW,a19,-7.47E+18,-8.89E+18,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR
1461669519,VIEW,a26,6.23E+18,-6.24E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.75 Safari/537.36",SP,BR
1461667757,VIEW,a33,5.02E+18,8.64E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR
1461669925,VIEW,a10,-6.20E+18,6.44E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR
1461668622,LIKE,a12,2.83E+18,1.40E+18,,,
1461669499,VIEW,a40,-1.09E+17,2.26E+18,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR
1461668477,VIEW,a41,-4.63E+18,1.46E+18,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.87 Safari/537.36",SP,BR
1461669953,VIEW,a30,-2.90E+17,-3.98E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR
1461669152,VIEW,a19,-1.35E+18,3.73E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR
1461669857,VIEW,a15,3.69E+18,-3.06E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.86 Safari/537.36",SP,BR
1461669717,VIEW,a35,-1.13E+18,3.23E+17,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",SP,BR
1461668349,VIEW,a4,3.83E+18,-8.47E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.75 Safari/537.36",SP,BR
1461670349,VIEW,a33,-7.81E+18,-2.32E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",SP,BR
1461668728,VIEW,a39,-8.30E+18,-7.59E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR
1461668721,VIEW,a15,-5.23E+18,-5.67E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR
1461668585,VIEW,a16,2.83E+18,1.40E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR
1461668129,VIEW,a17,6.46E+18,6.57E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.87 Safari/537.36",SP,BR
1461669540,LIKE,a27,-1.58E+18,-3.05E+18,,,
1461670331,VIEW,a1,-3.60E+18,5.75E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.86 Safari/537.36",SP,BR
1461669862,VIEW,a48,3.69E+18,-3.06E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.86 Safari/537.36",SP,BR
1461670110,VIEW,a9,2.54E+18,-4.24E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",RJ,BR
1461668129,VIEW,a29,6.46E+18,6.57E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.87 Safari/537.36",SP,BR
1461669619,VIEW,a25,-1.58E+18,-3.05E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) SmartCanvas/0.1.0 Chrome/49.0.2623.75 Electron/0.37.2 Safari/537.36",SP,BR
1461670314,VIEW,a50,-2.98E+18,-7.33E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.75 Safari/537.36",MG,BR
1461670690,VIEW,a57,3.73E+18,-4.58E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR
1461669854,VIEW,a36,3.69E+18,-3.06E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.86 Safari/537.36",SP,BR
1461670123,VIEW,a27,-2.90E+17,-3.98E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR
1461670103,VIEW,a15,1.62E+18,6.22E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) SmartCanvas/0.1.0 Chrome/49.0.2623.75 Electron/0.37.2 Safari/537.36",MG,BR
1461669939,VIEW,a66,-3.60E+18,5.75E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.86 Safari/537.36",SP,BR
1461670208,VIEW,a67,-3.60E+18,5.75E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.86 Safari/537.36",SP,BR
1461670710,VIEW,a14,6.93E+17,-2.08E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36",SP,BR
1461669606,VIEW,a40,-1.58E+18,-3.05E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) SmartCanvas/0.1.0 Chrome/49.0.2623.75 Electron/0.37.2 Safari/537.36",SP,BR
1461668093,VIEW,a65,-6.94E+18,-1.30E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR
1461668688,VIEW,a40,-5.23E+18,-5.67E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR
1461669585,COMMENT CREATED,a42,-1.58E+18,-3.05E+18,,,
1461669837,VIEW,a70,3.12E+18,-2.33E+18,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR
1461668638,VIEW,a51,8.56E+18,-6.06E+18,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR
1461668388,VIEW,a1,6.86E+18,-7.53E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR
1461669903,LIKE,a28,3.69E+18,-3.06E+18,,,
1461667742,VIEW,a18,-2.98E+18,5.57E+17,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2715.0 Safari/537.36",MG,BR
1461668099,LIKE,a3,-2.98E+18,5.57E+17,,,
1461670102,VIEW,a65,2.54E+18,-4.24E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",RJ,BR
1461667465,VIEW,a70,-2.98E+18,5.57E+17,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2715.0 Safari/537.36",MG,BR
1461667849,VIEW,a35,-6.88E+18,-5.65E+17,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36",SP,BR
1461668398,LIKE,a47,6.86E+18,-7.53E+18,,,
1461668094,VIEW,a26,-6.94E+18,-1.30E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR
1461668286,VIEW,a27,-1.37E+18,-8.85E+18,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.86 Safari/537.36",SP,BR
1461670430,VIEW,a2,-7.57E+18,2.77E+18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR
1461669503,VIEW,a45,-1.58E+18,-3.05E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) SmartCanvas/0.1.0 Chrome/49.0.2623.75 Electron/0.37.2 Safari/537.36",SP,BR
1461670084,VIEW,a9,1.62E+18,6.22E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) SmartCanvas/0.1.0 Chrome/49.0.2623.75 Electron/0.37.2 Safari/537.36",MG,BR
1461668985,VIEW,a9,8.56E+18,-6.06E+18,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",SP,BR
1461670051,VIEW,a50,1.62E+18,6.22E+18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/537.36 (KHTML, like Gecko) SmartCanvas/0.1.0 Chrome/49.0.2623.75 Electron/0.37.2 Safari/537.36",MG,BR
